7778,0.4975,0.707491,0.0,-3.0,1.0
7778,0.4975,0.656135,3.15406e-16,-3.16332,1.0
7778,0.4975,0.602047,7.46437e-16,-3.32666,1.0
7778,0.4975,0.545247,-3.61391e-16,-3.48998,1.0
7778,0.4975,0.485715,-9.97756e-18,-3.65333,1.0
7778,0.4975,0.423471,-3.59112e-14,-3.81664,1.0
7778,0.497498,0.358654,-0.0836064,-3.28389,1.0
7778,0.496188,0.303482,2.26533,-4.60252,1.0
7778,0.491863,0.253412,1.21093,-1.91186,1.0
7778,0.490002,0.221867,0.251787,-2.61861,1.0
7778,0.491684,0.197661,-0.301241,-0.573556,1.0
7778,0.492939,0.179994,-0.0382002,-0.287611,1.0
7778,0.492127,0.165701,0.533755,-0.209699,1.0
7778,0.492904,0.154801,-0.00299046,-0.49926,1.0
7778,0.493156,0.14905,0.290545,-0.0453356,1.0
7778,0.493548,0.146317,0.324392,0.042567,1.0
7778,0.494109,0.146287,0.596943,0.0154066,1.0
7778,0.493955,0.14745,0.412944,0.224715,1.0
7778,0.493429,0.148409,0.35164,0.0344182,1.0
7778,0.492856,0.148194,0.351052,0.176379,1.0
7778,0.492411,0.147832,0.470798,0.024894,1.0
7778,0.49229,0.147404,0.380057,0.334569,1.0
7778,0.492319,0.14732,0.281673,0.328202,1.0
7778,0.492359,0.147527,0.382712,0.499828,1.0
7778,0.492385,0.147357,0.278064,0.176944,1.0
7778,0.492445,0.147334,0.39881,0.2397,1.0
7778,0.492544,0.147298,0.392097,0.264511,1.0
7778,0.492483,0.147299,0.368208,0.258849,1.0
7778,0.492467,0.147437,0.354034,0.156562,1.0
7778,0.492513,0.147305,0.37104,0.235217,1.0
7778,0.492518,0.147282,0.36415,0.248454,1.0
7778,0.492487,0.147324,0.315947,0.245856,1.0
7778,0.492504,0.147324,0.348629,0.16167,1.0
7778,0.492551,0.14732,0.391307,0.235909,1.0
7778,0.492579,0.147314,0.373541,0.236394,1.0
7778,0.492555,0.147277,0.360615,0.210278,1.0
