8926,0.5075,0.702491,0.0,-3.0,1.0
8926,0.5075,0.651135,1.08085e-16,-3.16332,1.0
8926,0.5075,0.597047,-6.29386e-18,-3.32666,1.0
8926,0.5075,0.540247,3.39423e-16,-3.48998,1.0
8926,0.5075,0.480715,6.15885e-14,-3.65333,1.0
8926,0.5075,0.418471,2.07239e-13,-3.81664,1.0
8926,0.5075,0.355648,-3.74136e-06,-1.9145,1.0
8926,0.507987,0.317206,-0.159211,-3.26728,1.0
8926,0.507854,0.299731,-0.440883,-0.723185,1.0
8926,0.50797,0.296533,-0.53403,0.0536014,1.0
8926,0.508044,0.306815,-0.520221,-0.551865,1.0
8926,0.50805,0.307272,-0.665243,0.262215,1.0
8926,0.508476,0.307098,-0.0750455,-0.000279796,1.0
8926,0.507995,0.309176,-0.140468,0.419599,1.0
8926,0.508115,0.299248,0.0713012,-0.0262964,1.0
8926,0.508316,0.295452,-0.617507,-0.893094,1.0
8926,0.508426,0.284756,0.080669,-0.0802972,1.0
8926,0.508315,0.270581,-0.160813,-1.09304,1.0
8926,0.508904,0.260381,0.0574045,-1.08868,1.0
8926,0.509141,0.247575,-0.542611,-0.274487,1.0
8926,0.509424,0.243893,-0.614017,-0.0647557,1.0
8926,0.50953,0.247378,-0.368281,0.320266,1.0
8926,0.509326,0.25114,-0.822987,0.782316,1.0
8926,0.509307,0.254294,-0.557056,0.454531,1.0
8926,0.509225,0.254906,-0.260432,0.508687,1.0
8926,0.509423,0.252676,-0.514931,-0.19535,1.0
8926,0.50944,0.249701,-0.688287,-0.167144,1.0
8926,0.509234,0.245797,-0.565387,0.102781,1.0
8926,0.508984,0.24541,-0.539527,0.13563,1.0
8926,0.509075,0.247364,-0.687626,0.346216,1.0
8926,0.509307,0.249282,-0.52442,0.148292,1.0
8926,0.509396,0.249407,-0.497586,0.126748,1.0
8926,0.509523,0.247858,-0.48301,-0.0964307,1.0
8926,0.509654,0.246444,-0.691048,0.0139869,1.0
8926,0.509653,0.246659,-0.545325,0.122236,1.0
8926,0.509501,0.247826,-0.614846,0.121648,1.0
8926,0.509411,0.248441,-0.507523,0.0702464,1.0
8926,0.509363,0.247961,-0.624343,0.0254358,1.0
8926,0.509323,0.246888,-0.636967,0.01304,1.0
8926,0.509309,0.246745,-0.58919,0.107156,1.0
8926,0.50935,0.24757,-0.597292,0.200631,1.0
8926,0.509404,0.248189,-0.603567,0.0998899,1.0
8926,0.509396,0.247858,-0.599619,0.00962081,1.0
8926,0.509441,0.247041,-0.625741,0.054925,1.0
8926,0.509483,0.246833,-0.648933,0.107705,1.0
8926,0.509473,0.247474,-0.577508,0.0559585,1.0
8926,0.509384,0.248017,-0.583882,0.0287828,1.0
8926,0.509343,0.247716,-0.609333,0.0291096,1.0
8926,0.509373,0.247124,-0.607183,0.0474393,1.0
8926,0.509387,0.246944,-0.631004,0.0574164,1.0
8926,0.509396,0.247453,-0.598603,0.110134,1.0
8926,0.509412,0.247914,-0.606006,0.0884874,1.0
8926,0.50943,0.247641,-0.607054,0.040283,1.0
8926,0.509431,0.247111,-0.620533,0.027868,1.0
8926,0.509424,0.247034,-0.599142,0.0797494,1.0
8926,0.509413,0.247501,-0.595554,0.0786238,1.0
8926,0.509375,0.24784,-0.619442,0.0631907,1.0
8926,0.509354,0.247604,-0.613366,0.0117964,1.0
